Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-06-04,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-04,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-04,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-04,Delhi,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cucumber-64.png
2024-06-04,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-04,Delhi,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-04,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-04,Delhi,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-04,Delhi,brinjalbig,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-04,Delhi,elephantyam,Elephant Yam,34,39 - 43,41 - 56,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-04,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-04,Delhi,frenchbeans,French Beans,177,204 - 225,212 - 292,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-04,Delhi,garlic,Garlic,266,306 - 338,319 - 439,1kg,resource/images/vegetables/garlic-64.png
2024-06-04,Delhi,ginger,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
2024-06-04,Delhi,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-04,Delhi,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-04,Delhi,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-04,Delhi,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,resource/images/vegetables/lemon-64.png
2024-06-04,Delhi,mangoraw,Mango Raw,28,32 - 36,34 - 46,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-04,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-04,Delhi,mushroom,Mushroom,87,100 - 110,104 - 144,1kg,resource/images/vegetables/mushroom-64.png
2024-06-04,Delhi,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-04,Delhi,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-04,Delhi,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-04,Delhi,radish,Radish,36,41 - 46,43 - 59,1kg,resource/images/vegetables/radish-64.png
2024-06-04,Delhi,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-04,Delhi,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2024-06-04,Delhi,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-04,Delhi,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-04,Delhi,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-04,Delhi,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-05,Delhi,onionbig,Onion Big,34,39 - 43,41 - 56,1kg,resource/images/vegetables/onionbig-64.png
2024-06-05,Delhi,onionsmall,Onion Small,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-05,Delhi,tomato,Tomato,26,30 - 33,31 - 43,1kg,resource/images/vegetables/tomato-64.png
2024-06-05,Delhi,greenchili,Green Chilli,85,98 - 108,102 - 140,1kg,resource/images/vegetables/greenchili-64.png
2024-06-05,Delhi,beetroot,Beetroot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/beetroot-64.png
2024-06-05,Delhi,potato,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-05,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-05,Delhi,amaranthleaves,Amaranth Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-05,Delhi,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-05,Delhi,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-05,Delhi,babycorn,Baby Corn,63,72 - 80,76 - 104,1kg,resource/images/vegetables/babycorn-64.png
2024-06-05,Delhi,bananaflower,Banana Flower,19,22 - 24,23 - 31,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-05,Delhi,capsicum,Capsicum,43,49 - 55,52 - 71,1kg,resource/images/vegetables/capsicum-64.png
2024-06-05,Delhi,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-05,Delhi,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-05,Delhi,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-05,Delhi,broadbeans,Broad Beans,72,83 - 91,86 - 119,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-05,Delhi,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-05,Delhi,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-05,Delhi,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-05,Delhi,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-05,Delhi,coconut,Coconut,37,43 - 47,44 - 61,1kg,resource/images/vegetables/coconut-64.png
2024-06-05,Delhi,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-05,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-06-05,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-05,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-05,Delhi,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cucumber-64.png
2024-06-05,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-05,Delhi,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-05,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-05,Delhi,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,resource/images/vegetables/brinjal-64.png
2024-06-05,Delhi,brinjalbig,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-05,Delhi,elephantyam,Elephant Yam,34,39 - 43,41 - 56,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-05,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-05,Delhi,frenchbeans,French Beans,177,204 - 225,212 - 292,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-05,Delhi,garlic,Garlic,266,306 - 338,319 - 439,1kg,resource/images/vegetables/garlic-64.png
2024-06-05,Delhi,ginger,Ginger,130,150 - 165,156 - 215,1kg,resource/images/vegetables/ginger-64.png
2024-06-05,Delhi,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-05,Delhi,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-05,Delhi,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-05,Delhi,lemon,Lemon (Lime),92,106 - 117,110 - 152,1kg,resource/images/vegetables/lemon-64.png
2024-06-05,Delhi,mangoraw,Mango Raw,28,32 - 36,34 - 46,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-05,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-05,Delhi,mushroom,Mushroom,87,100 - 110,104 - 144,1kg,resource/images/vegetables/mushroom-64.png
2024-06-05,Delhi,mustardleaves,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-05,Delhi,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-05,Delhi,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-05,Delhi,radish,Radish,36,41 - 46,43 - 59,1kg,resource/images/vegetables/radish-64.png
2024-06-05,Delhi,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-05,Delhi,shallot,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,resource/images/vegetables/shallot-64.png
2024-06-05,Delhi,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-05,Delhi,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-05,Delhi,spinach,Spinach,11,13 - 14,13 - 18,1kg,resource/images/vegetables/spinach-64.png
2024-06-05,Delhi,sweetpotato,Sweet Potato,40,46 - 51,48 - 66,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-06,Delhi,onionbig,Onion Big,31,36 - 39,37 - 51,1kg,resource/images/vegetables/onionbig-64.png
2024-06-06,Delhi,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-06,Delhi,tomato,Tomato,30,35 - 38,36 - 50,1kg,resource/images/vegetables/tomato-64.png
2024-06-06,Delhi,greenchili,Green Chilli,89,102 - 113,107 - 147,1kg,resource/images/vegetables/greenchili-64.png
2024-06-06,Delhi,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2024-06-06,Delhi,potato,Potato,34,39 - 43,41 - 56,1kg,resource/images/vegetables/potato-64.png
2024-06-06,Delhi,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-06-06,Delhi,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-06,Delhi,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-06,Delhi,ashgourd,Ash gourd,20,23 - 25,24 - 33,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-06,Delhi,babycorn,Baby Corn,51,59 - 65,61 - 84,1kg,resource/images/vegetables/babycorn-64.png
2024-06-06,Delhi,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-06,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-06-06,Delhi,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-06,Delhi,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-06,Delhi,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-06,Delhi,broadbeans,Broad Beans,72,83 - 91,86 - 119,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-06,Delhi,cabbage,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
2024-06-06,Delhi,carrot,Carrot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/carrot-64.png
2024-06-06,Delhi,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-06,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-06,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-06,Delhi,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-06,Delhi,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-06-06,Delhi,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-06,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-06,Delhi,cucumber,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
2024-06-06,Delhi,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-06,Delhi,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-06,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-06,Delhi,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-06,Delhi,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-06,Delhi,elephantyam,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-06,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-06,Delhi,frenchbeans,French Beans,93,107 - 118,112 - 153,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-06,Delhi,garlic,Garlic,185,213 - 235,222 - 305,1kg,resource/images/vegetables/garlic-64.png
2024-06-06,Delhi,ginger,Ginger,137,158 - 174,164 - 226,1kg,resource/images/vegetables/ginger-64.png
2024-06-06,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-06,Delhi,greenpeas,Green Peas,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-06,Delhi,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-06,Delhi,lemon,Lemon (Lime),80,92 - 102,96 - 132,1kg,resource/images/vegetables/lemon-64.png
2024-06-06,Delhi,mangoraw,Mango Raw,33,38 - 42,40 - 54,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-06,Delhi,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-06,Delhi,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2024-06-06,Delhi,mustardleaves,Mustard Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-06,Delhi,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-06,Delhi,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-06,Delhi,radish,Radish,36,41 - 46,43 - 59,1kg,resource/images/vegetables/radish-64.png
2024-06-06,Delhi,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-06,Delhi,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-06-06,Delhi,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-06,Delhi,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-06,Delhi,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-06,Delhi,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-07,Delhi,onionbig,Onion Big,31,36 - 39,37 - 51,1kg,resource/images/vegetables/onionbig-64.png
2024-06-07,Delhi,onionsmall,Onion Small,36,41 - 46,43 - 59,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-07,Delhi,tomato,Tomato,30,35 - 38,36 - 50,1kg,resource/images/vegetables/tomato-64.png
2024-06-07,Delhi,greenchili,Green Chilli,89,102 - 113,107 - 147,1kg,resource/images/vegetables/greenchili-64.png
2024-06-07,Delhi,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2024-06-07,Delhi,potato,Potato,34,39 - 43,41 - 56,1kg,resource/images/vegetables/potato-64.png
2024-06-07,Delhi,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-06-07,Delhi,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-07,Delhi,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-06-07,Delhi,ashgourd,Ash gourd,20,23 - 25,24 - 33,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-07,Delhi,babycorn,Baby Corn,51,59 - 65,61 - 84,1kg,resource/images/vegetables/babycorn-64.png
2024-06-07,Delhi,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-07,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-06-07,Delhi,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-07,Delhi,bottlegourd,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-07,Delhi,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-07,Delhi,broadbeans,Broad Beans,72,83 - 91,86 - 119,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-07,Delhi,cabbage,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
2024-06-07,Delhi,carrot,Carrot,37,43 - 47,44 - 61,1kg,resource/images/vegetables/carrot-64.png
2024-06-07,Delhi,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-07,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-07,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-06-07,Delhi,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-07,Delhi,colocasia,Colocasia,27,31 - 34,32 - 45,1kg,resource/images/vegetables/colocasia-64.png
2024-06-07,Delhi,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-07,Delhi,corn,Corn,30,35 - 38,36 - 50,1kg,resource/images/vegetables/corn-64.png
2024-06-07,Delhi,cucumber,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
2024-06-07,Delhi,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-07,Delhi,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-07,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-07,Delhi,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-07,Delhi,brinjalbig,Brinjal (Big),30,35 - 38,36 - 50,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-07,Delhi,elephantyam,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-07,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-07,Delhi,frenchbeans,French Beans,93,107 - 118,112 - 153,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-07,Delhi,garlic,Garlic,185,213 - 235,222 - 305,1kg,resource/images/vegetables/garlic-64.png
2024-06-07,Delhi,ginger,Ginger,137,158 - 174,164 - 226,1kg,resource/images/vegetables/ginger-64.png
2024-06-07,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-07,Delhi,greenpeas,Green Peas,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-07,Delhi,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-07,Delhi,lemon,Lemon (Lime),80,92 - 102,96 - 132,1kg,resource/images/vegetables/lemon-64.png
2024-06-07,Delhi,mangoraw,Mango Raw,33,38 - 42,40 - 54,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-07,Delhi,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-07,Delhi,mushroom,Mushroom,80,92 - 102,96 - 132,1kg,resource/images/vegetables/mushroom-64.png
2024-06-07,Delhi,mustardleaves,Mustard Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-07,Delhi,ladiesfinger,Ladies Finger,47,54 - 60,56 - 78,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-07,Delhi,pumpkin,Pumpkin,17,20 - 22,20 - 28,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-07,Delhi,radish,Radish,36,41 - 46,43 - 59,1kg,resource/images/vegetables/radish-64.png
2024-06-07,Delhi,ridgegourd,Ridge Gourd,34,39 - 43,41 - 56,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-07,Delhi,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2024-06-07,Delhi,snakegourd,Snake Gourd,39,45 - 50,47 - 64,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-07,Delhi,sorrelleaves,Sorrel Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-07,Delhi,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-07,Delhi,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-08,Delhi,onionbig,Onion Big,34,39 - 43,41 - 56,1kg,resource/images/vegetables/onionbig-64.png
2024-06-08,Delhi,onionsmall,Onion Small,33,38 - 42,40 - 54,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-08,Delhi,tomato,Tomato,26,30 - 33,31 - 43,1kg,resource/images/vegetables/tomato-64.png
2024-06-08,Delhi,greenchili,Green Chilli,95,109 - 121,114 - 157,1kg,resource/images/vegetables/greenchili-64.png
2024-06-08,Delhi,beetroot,Beetroot,35,40 - 44,42 - 58,1kg,resource/images/vegetables/beetroot-64.png
2024-06-08,Delhi,potato,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
2024-06-08,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-08,Delhi,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
